,wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
337,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 01:00:00,2007-11-20,2007,11,20,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 02:00:00,2007-11-20,2007,11,20,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 03:00:00,2007-11-20,2007,11,20,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 04:00:00,2007-11-20,2007,11,20,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 05:00:00,2007-11-20,2007,11,20,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 06:00:00,2007-11-20,2007,11,20,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 07:00:00,2007-11-20,2007,11,20,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 08:00:00,2007-11-20,2007,11,20,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 09:00:00,2007-11-20,2007,11,20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 10:00:00,2007-11-20,2007,11,20,10,,986.1,986.1,985.3,862.8760000000001,26.0,17.4,26.1,18.0,24.0,17.3,59.0,69.0,59.0,3.2,102.0,7.0
347,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 11:00:00,2007-11-20,2007,11,20,11,,986.4,986.5,986.1,1767.086,27.8,16.5,27.9,17.7,26.0,16.3,50.0,60.0,50.0,4.1,121.0,7.1
348,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 12:00:00,2007-11-20,2007,11,20,12,,986.5,986.6,986.4,2611.343,29.3,15.4,29.5,16.8,27.6,15.0,43.0,51.0,43.0,4.3,94.0,7.6
349,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 13:00:00,2007-11-20,2007,11,20,13,,985.8,986.5,985.8,3259.6890000000003,30.8,15.1,31.3,16.3,28.8,14.6,39.0,44.0,38.0,2.9,90.0,8.7
350,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 14:00:00,2007-11-20,2007,11,20,14,,985.0,985.8,985.0,3584.616,33.0,15.5,33.0,15.7,30.6,14.2,35.0,40.0,33.0,3.3,105.0,8.3
351,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 15:00:00,2007-11-20,2007,11,20,15,,983.8,985.0,983.8,3625.329,33.7,14.8,34.0,15.4,32.0,13.6,32.0,36.0,31.0,3.5,69.0,7.8
352,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 16:00:00,2007-11-20,2007,11,20,16,,982.5,983.8,982.5,3442.94,34.7,13.7,35.1,15.2,33.6,13.7,28.0,33.0,28.0,3.0,102.0,7.7
353,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 17:00:00,2007-11-20,2007,11,20,17,,981.8,982.5,981.8,3044.139,35.6,13.0,36.0,14.8,34.6,13.0,26.0,30.0,26.0,2.4,69.0,6.5
354,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 18:00:00,2007-11-20,2007,11,20,18,,981.4,981.8,981.4,2398.3360000000002,35.6,13.0,36.1,14.1,35.2,12.4,26.0,28.0,25.0,2.5,59.0,5.4
355,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 19:00:00,2007-11-20,2007,11,20,19,,981.2,981.4,981.2,1557.355,35.5,13.9,36.2,14.0,35.4,12.0,27.0,28.0,23.0,1.0,70.0,5.4
356,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 20:00:00,2007-11-20,2007,11,20,20,,981.4,981.4,981.1,687.044,32.8,18.4,35.7,18.6,32.8,13.0,43.0,43.0,26.0,0.3,70.0,3.3
357,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 21:00:00,2007-11-20,2007,11,20,21,,982.0,982.0,981.3,44.626999999999995,31.7,15.0,33.0,21.9,30.7,14.3,37.0,59.0,35.0,1.0,75.0,3.1
358,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 22:00:00,2007-11-20,2007,11,20,22,,982.5,982.5,982.0,0.0,29.1,17.1,31.7,18.5,29.1,14.7,48.0,51.0,36.0,0.8,112.0,2.2
359,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-20 23:00:00,2007-11-20,2007,11,20,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 00:00:00,2007-11-21,2007,11,21,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 01:00:00,2007-11-21,2007,11,21,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 02:00:00,2007-11-21,2007,11,21,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 03:00:00,2007-11-21,2007,11,21,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 04:00:00,2007-11-21,2007,11,21,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 05:00:00,2007-11-21,2007,11,21,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 06:00:00,2007-11-21,2007,11,21,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 07:00:00,2007-11-21,2007,11,21,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 08:00:00,2007-11-21,2007,11,21,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 09:00:00,2007-11-21,2007,11,21,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 10:00:00,2007-11-21,2007,11,21,10,,986.6,986.7,986.3,833.818,26.9,19.4,26.9,20.1,25.3,19.4,64.0,72.0,64.0,2.7,90.0,0.0
371,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 11:00:00,2007-11-21,2007,11,21,11,,986.5,986.7,986.5,1824.269,28.8,19.6,28.8,19.7,26.8,19.1,58.0,64.0,57.0,3.1,94.0,7.4
372,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 12:00:00,2007-11-21,2007,11,21,12,,986.5,986.6,986.5,2645.3579999999997,29.5,18.7,30.0,19.9,28.5,18.7,52.0,58.0,52.0,3.6,77.0,7.2
373,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 13:00:00,2007-11-21,2007,11,21,13,,986.0,986.6,986.0,3287.9829999999997,31.5,18.9,31.5,19.6,29.4,18.3,47.0,53.0,46.0,3.1,122.0,7.2
374,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 14:00:00,2007-11-21,2007,11,21,14,,985.3,986.1,985.3,3623.3259999999996,33.2,17.4,33.5,19.2,31.4,17.1,39.0,48.0,39.0,2.5,98.0,7.3
375,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 15:00:00,2007-11-21,2007,11,21,15,,984.2,985.3,984.2,3638.204,35.1,16.1,35.1,18.1,33.0,15.7,32.0,40.0,32.0,3.2,118.0,7.3
376,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 16:00:00,2007-11-21,2007,11,21,16,,983.1,984.2,983.1,3503.966,35.9,16.4,36.0,16.5,34.3,14.9,31.0,33.0,30.0,2.6,101.0,6.7
377,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 17:00:00,2007-11-21,2007,11,21,17,,982.1,983.1,982.1,2916.593,36.4,15.6,36.5,16.7,35.2,14.8,29.0,33.0,28.0,2.1,75.0,7.8
378,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 18:00:00,2007-11-21,2007,11,21,18,,981.7,982.1,981.6,2092.817,35.3,16.6,36.7,16.6,35.2,14.8,33.0,33.0,28.0,2.1,82.0,6.0
379,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 19:00:00,2007-11-21,2007,11,21,19,,981.5,981.7,981.4,1534.4460000000001,35.8,15.5,36.5,16.4,35.3,14.8,30.0,33.0,28.0,2.5,73.0,5.3
380,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 20:00:00,2007-11-21,2007,11,21,20,,981.7,981.7,981.5,646.141,33.8,15.6,35.8,16.1,33.8,15.3,34.0,34.0,30.0,2.0,72.0,5.1
381,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 21:00:00,2007-11-21,2007,11,21,21,,982.2,982.2,981.7,34.906,28.5,18.2,33.8,19.2,28.5,15.6,54.0,56.0,34.0,1.1,105.0,3.6
382,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 22:00:00,2007-11-21,2007,11,21,22,,982.7,982.7,982.2,0.0,27.5,17.9,28.5,19.3,27.5,17.1,56.0,60.0,50.0,1.2,112.0,2.2
383,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-21 23:00:00,2007-11-21,2007,11,21,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 00:00:00,2007-11-22,2007,11,22,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 01:00:00,2007-11-22,2007,11,22,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 02:00:00,2007-11-22,2007,11,22,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 03:00:00,2007-11-22,2007,11,22,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 04:00:00,2007-11-22,2007,11,22,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 05:00:00,2007-11-22,2007,11,22,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 06:00:00,2007-11-22,2007,11,22,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 07:00:00,2007-11-22,2007,11,22,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 08:00:00,2007-11-22,2007,11,22,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 09:00:00,2007-11-22,2007,11,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 10:00:00,2007-11-22,2007,11,22,10,,987.0,987.0,986.6,809.446,26.1,18.3,26.5,18.5,25.5,17.9,62.0,64.0,60.0,4.0,105.0,0.0
395,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 11:00:00,2007-11-22,2007,11,22,11,,987.2,987.4,987.0,1843.774,28.0,17.8,28.3,18.6,26.1,17.6,54.0,62.0,54.0,3.5,93.0,8.1
396,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 12:00:00,2007-11-22,2007,11,22,12,,987.2,987.3,987.2,2397.053,29.0,17.8,29.0,18.2,27.5,17.1,51.0,56.0,50.0,3.7,74.0,7.9
397,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 13:00:00,2007-11-22,2007,11,22,13,,986.7,987.2,986.7,3323.748,30.6,17.1,30.6,17.7,28.9,16.2,44.0,51.0,43.0,2.9,111.0,8.2
398,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 14:00:00,2007-11-22,2007,11,22,14,,985.9,986.7,985.9,3646.388,31.6,15.5,31.9,17.1,30.0,15.5,38.0,45.0,37.0,3.7,94.0,7.8
399,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 15:00:00,2007-11-22,2007,11,22,15,,984.6,985.9,984.6,3680.914,33.5,15.6,33.5,16.5,31.6,14.4,34.0,40.0,33.0,1.5,129.0,7.2
400,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 16:00:00,2007-11-22,2007,11,22,16,,983.5,984.6,983.5,3488.632,33.9,14.8,34.0,16.0,32.7,14.0,32.0,36.0,30.0,2.3,99.0,6.9
401,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 17:00:00,2007-11-22,2007,11,22,17,,982.5,983.5,982.5,3089.885,34.1,13.5,35.4,14.7,33.3,12.8,29.0,32.0,27.0,2.1,133.0,6.3
402,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 18:00:00,2007-11-22,2007,11,22,18,,981.7,982.5,981.7,2454.345,34.9,12.5,35.2,14.1,34.1,11.9,26.0,29.0,25.0,2.1,130.0,6.0
403,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 19:00:00,2007-11-22,2007,11,22,19,,981.7,981.8,981.6,1622.7420000000002,34.4,12.8,35.1,13.9,34.2,11.8,27.0,29.0,24.0,2.7,112.0,5.3
404,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 20:00:00,2007-11-22,2007,11,22,20,,981.9,981.9,981.7,676.0310000000001,32.6,19.0,34.8,19.1,32.4,12.2,45.0,45.0,26.0,0.4,89.0,4.6
405,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 21:00:00,2007-11-22,2007,11,22,21,,982.2,982.2,981.9,31.598000000000003,26.3,20.4,32.6,21.6,26.3,18.3,70.0,70.0,43.0,,138.0,2.2
406,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 22:00:00,2007-11-22,2007,11,22,22,,982.6,982.6,982.1,0.0,24.6,20.4,26.3,21.0,24.6,19.9,78.0,80.0,68.0,,141.0,
407,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-22 23:00:00,2007-11-22,2007,11,22,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 00:00:00,2007-11-23,2007,11,23,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 01:00:00,2007-11-23,2007,11,23,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 02:00:00,2007-11-23,2007,11,23,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 03:00:00,2007-11-23,2007,11,23,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 04:00:00,2007-11-23,2007,11,23,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 05:00:00,2007-11-23,2007,11,23,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 06:00:00,2007-11-23,2007,11,23,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 07:00:00,2007-11-23,2007,11,23,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 08:00:00,2007-11-23,2007,11,23,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 09:00:00,2007-11-23,2007,11,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 10:00:00,2007-11-23,2007,11,23,10,,986.1,986.2,986.0,520.497,26.1,19.9,26.1,21.2,23.6,19.5,68.0,86.0,68.0,0.3,91.0,2.0
419,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 11:00:00,2007-11-23,2007,11,23,11,,986.7,986.7,986.1,1840.158,28.5,18.7,28.5,20.1,26.2,18.4,55.0,69.0,55.0,2.2,85.0,5.6
420,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 12:00:00,2007-11-23,2007,11,23,12,,986.5,986.7,986.5,2617.873,29.8,18.2,29.8,18.8,28.3,17.7,50.0,56.0,49.0,2.0,78.0,5.4
421,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 13:00:00,2007-11-23,2007,11,23,13,,986.0,986.5,986.0,3252.1420000000003,31.0,17.3,31.4,18.2,29.6,16.5,44.0,50.0,42.0,2.5,86.0,6.5
422,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 14:00:00,2007-11-23,2007,11,23,14,,985.1,986.0,985.1,3608.3540000000003,31.8,15.9,32.7,17.6,30.8,15.8,38.0,45.0,37.0,2.4,135.0,5.4
423,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 15:00:00,2007-11-23,2007,11,23,15,,984.0,985.1,984.0,3641.312,33.4,16.4,34.2,17.1,31.8,15.1,36.0,39.0,33.0,1.7,106.0,5.5
424,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 16:00:00,2007-11-23,2007,11,23,16,,982.7,984.0,982.7,3367.634,34.9,15.8,35.0,16.7,33.2,14.4,32.0,36.0,29.0,1.5,57.0,4.4
425,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 17:00:00,2007-11-23,2007,11,23,17,,981.8,982.7,981.8,2612.176,34.9,15.0,35.4,15.8,34.0,14.1,30.0,33.0,29.0,1.1,79.0,3.8
426,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 18:00:00,2007-11-23,2007,11,23,18,,980.9,981.8,980.9,2333.768,35.3,14.7,36.3,16.0,34.7,13.7,29.0,32.0,27.0,1.5,55.0,3.4
427,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 19:00:00,2007-11-23,2007,11,23,19,,980.7,980.9,980.7,1368.9029999999998,34.4,15.7,35.5,16.3,34.2,14.2,33.0,34.0,28.0,1.1,60.0,3.7
428,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 20:00:00,2007-11-23,2007,11,23,20,,981.0,981.0,980.7,532.68,32.8,17.3,35.0,19.7,32.7,14.2,40.0,46.0,30.0,1.2,62.0,2.4
429,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 21:00:00,2007-11-23,2007,11,23,21,,981.3,981.3,981.0,59.793,27.4,21.9,33.0,22.7,27.4,16.7,72.0,75.0,37.0,,119.0,1.8
430,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 22:00:00,2007-11-23,2007,11,23,22,,982.2,982.2,981.3,0.0,25.9,22.1,27.4,22.4,25.8,20.9,80.0,80.0,69.0,,137.0,
431,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-23 23:00:00,2007-11-23,2007,11,23,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-24 00:00:00,2007-11-24,2007,11,24,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-24 01:00:00,2007-11-24,2007,11,24,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-11-24 02:00:00,2007-11-24,2007,11,24,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
